curated_id,orb_id,Type,Prompt Text,Intensity_curated,Stage_curated,Tier_manual,focus_type,target_style,target_method,interaction_level,energy_type,cooldown_group,target_gender,min_players,max_players,escalation_weight
GRP1532,ORB0574,truth,Do you enjoy eliminating the risk with thrills in sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1533,ORB0576,truth,Have you ever been surprised by someone’s sexual prowess?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1534,ORB0577,truth,What’s your wildest sex story?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1535,ORB0578,truth,Have you ever thought about someone else while having sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1536,ORB0581,truth,Do you enjoy pushing sexual boundaries?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1537,ORB0584,truth,What's the most you've done sexually for a dare?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1538,ORB0585,truth,Do you enjoy experimenting with different sexual positions?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1539,ORB0586,truth,Have you ever ignored a call to continue something sexual?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1540,ORB0588,truth,"Do you enjoy slow, passionate sex or fast-paced, rough sex?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1541,ORB0589,truth,What's the most sexual tension you've felt in a situation?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1542,ORB0591,truth,Have you ever had sex in a forbidden place?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1543,ORB0592,truth,What's the most adventurous sexual experience you've had?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1544,ORB0593,truth,What's the most you've done sexually while on vacation?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1545,ORB0595,truth,What's the most you've done sexually for a bet?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1546,ORB0596,truth,Have you ever been surprised by someone's sexual openness?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1547,ORB0598,truth,Do you enjoy experimenting with new sexual dynamics?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1548,ORB0599,truth,Do you enjoy exploring your fantasies during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1549,ORB0600,truth,Do you enjoy spontaneous sexual encounters?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1550,ORB0603,truth,What's the most you've done sexually with a friend?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1551,ORB0606,truth,What's the sexiest thing someone has done for you?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1552,ORB0609,truth,Do you enjoy experimenting with new sexual sensations?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1553,ORB0611,truth,Do you enjoy using food or other props during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1554,ORB0612,truth,What's the most erotic thing you've done for someone?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1555,ORB0613,truth,Do you enjoy trying new ways to pleasure yourself?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1556,ORB0615,truth,Do you enjoy experimenting with new sexual toys or props?,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1557,ORB0618,truth,What's the most risqué thing you've done to make a sexual encounter exciting?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1558,ORB0619,truth,Do you enjoy building up sexual tension through texts or calls?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1559,ORB0621,truth,What do you think is your sexiest feature?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1560,ORB0624,truth,What sex act have you wanted to try but haven't done yet?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1561,ORB0626,truth,"Which sex is better - short and intense, or long and lingering?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1562,ORB0628,truth,Have you ever had sex with someone who's name you don't know?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1563,ORB0629,truth,How flexible is your sexuality?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1564,ORB0630,truth,How many different people have you had sex with in your life?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1565,ORB0631,truth,Have you ever had sex with someone famous?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1566,ORB0632,truth,What's the worst 'sex tip' you've ever seen or heard?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1567,ORB0633,truth,What's the sexiest thing a person can do?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1568,ORB0635,truth,Have you ever walked in on someone having sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1569,ORB0638,truth,"Have you ever had sex underwater, or in a pool?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1570,ORB0639,truth,Have you ever had sex in someone's house without them finding out?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1571,ORB0640,truth,"Have you ever found a sex tip - online, in a magazine, anywhere - that really worked? And what was it?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1572,ORB0641,truth,What was your first really good sexual experience?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1573,ORB0644,dare,Watch an erotic movie together.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1574,ORB0650,dare,Share an embarrassing sexual moment.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1575,ORB0651,dare,Have a quickie in an unusual place.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1576,ORB0653,dare,Spend the next hour without clothes.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1577,ORB0657,dare,Try a new kink or fetish.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1578,ORB0666,dare,Give the person on your left a french kiss for a minute,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1579,ORB0668,dare,Have sex with the lights on.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1580,ORB0670,dare,Try a new sexual position you've never done before.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1581,ORB0671,dare,Kiss each other for five full minutes without stopping.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1582,ORB0742,dare,The person on your left ties you up and teases you.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1583,ORB0784,dare,Write down three of your sexual fantasies.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1584,ORB0808,dare,Have a threesome.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1585,ORB0824,dare,frech kiss the person on your left passionately for a  minute.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1586,ORB0887,truth,How much noise do you make when having sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1587,ORB0888,truth,What's the most awkward thing that's ever happened to you during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1588,ORB0889,truth,What's the weirdest sex dream you ever had?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1589,ORB0890,truth,"Do you have a thing for feet - and if you don't, have you ever been with someone who does?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1590,ORB0892,truth,Do you have any special sexual talents?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1591,ORB0895,truth,How do you feel about ending sex with bruises or scratch marks?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1592,ORB0896,truth,What's the weirdest noise you or a partner has made during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1593,ORB0897,truth,Do you like messy sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1594,ORB0898,truth,Do you like rough sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1595,ORB0899,truth,Are people sexier when they're hot and sweaty or freshly showered?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1596,ORB0901,truth,Have you ever had sex so intense you couldn't walk afterwards?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1597,ORB0902,truth,Do you like things in your butt?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1598,ORB0903,truth,Have you ever masturbated at work?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1599,ORB0904,truth,Have you ever had sex at the office?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1600,ORB0906,truth,Have you ever had sex with more than one person at once?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1601,ORB0907,truth,Have you ever had sex with two or more people at once?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1602,ORB0908,truth,Do you like gooning?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1603,ORB0909,truth,What's the weirdest thing you've ever masturbated to?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1604,ORB0910,truth,Have you ever used a sex swing?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1605,ORB0911,truth,How many fingers can you take?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1606,ORB0913,truth,Have you ever been to an orgy?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1607,ORB0914,truth,Do you like having your ass eaten?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1608,ORB0917,truth,What's the weirdest object you've ever used during sex (or solo play),9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1609,ORB0918,truth,What's the most dangerous thing you've tried during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1610,ORB0919,truth,Do you like to eat ass?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1611,ORB0920,truth,"Do you squirt, or have you made someone squirt?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1612,ORB0921,truth,What's the most different people you've ever slept with in 24 hours?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1613,ORB0922,truth,Do you have any sexual fantasies you're ashamed of?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1614,ORB0923,truth,Have you ever fisted or been fisted by someone?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1615,ORB0924,truth,Have you ever tried pony play?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1616,ORB0926,truth,Do you like to be choked?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1617,ORB0929,truth,"Shibari rope bondage - too much fun, or too much faff?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1618,ORB0930,truth,Have you tried wax play?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1619,ORB0931,truth,Are you into sounding?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1620,ORB0933,truth,Have you ever been kept in chastity (or held someone else's key?),9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1621,ORB0934,truth,Do you enjoy being degraded and 'used'?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1622,ORB0935,truth,Have you tried figging?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1623,ORB0936,truth,Have you ever tried partner-swapping?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1624,ORB0937,truth,Have you ever been pegged or pegged someone?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1625,ORB0938,truth,Have you ever been in a gang-bang?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1626,ORB0940,truth,Have you ever worn a gimp suit?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1627,ORB0941,truth,"Outdoors sex - fresh and freeing, or chilly and overexposed?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1628,ORB0942,truth,Do you enjoy watching?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1629,ORB0943,truth,Would you enjoy being cucked?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1630,ORB0944,truth,What's the kinkiest thing you like to do during sex?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1631,ORB0945,truth,"Electroshock toys - shockingly good, or just shocking?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1632,ORB0946,truth,Would you ever agree to a free use arrangement?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1633,ORB0948,truth,Have you ever tried puppy play?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1634,ORB0949,truth,Do you enjoy being watched?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1635,ORB0950,truth,Have you ever used your feet on a partner?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1636,ORB0952,truth,"Have you ever used a milking table - and if not, would you?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1637,ORB0953,truth,"Consensual Non Consent - transgressive fun, or too taboo to play with?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1638,ORB0954,truth,"Have you ever played with hypnosis, or would you like to?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1639,ORB0956,truth,What's the most impressive piece of BDSM furniture you've ever used?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1640,ORB0958,truth,"Have you done 'bagpiping', and if not, would you try?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1641,ORB0959,dare,Let another player post on your social media.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1642,ORB0961,dare,Kiss another player like you mean it.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1643,ORB0962,dare,Eat (or lick) cream off another willing player.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1644,ORB0963,dare,Hands against the wall - you're getting 'searched'.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1645,ORB0964,dare,"Share the last thing you masturbated to with the group, whether that's a video, a book, or an audio recording…",9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1646,ORB0965,dare,Kiss another player from head to toe… no need to rush!,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1647,ORB0968,dare,Pour water down your top for a wet t-shirt effect.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1648,ORB0969,dare,Run your fingertips softly down another player's skin from chest to waist.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1649,ORB1192,truth,"Would you like to have a threesome? If yes, with whom?",9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1650,ORB1309,truth,What's the kinkiest thing you have ever tried?,9.0,taboo,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1651,ORB1325,truth,Have you ever had a threesome?,9.0,taboo,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1652,ORB1583,dare,Have someone in the room unbuckle your belt/jeans with their teeth.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1653,ORB1589,dare,Tell everyone one of your bedtime fantasies.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1654,ORB1590,dare,Name two people in the group you'd have a threesome with.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1655,ORB1591,dare,Take a body shot off the person to your right.,9.0,taboo,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
